platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source
douyin,Vibe Coding安全：后端安全闭坑指南 对于没有技术背景纯vibe coding的人来说，后端安全也是大问题，所以这期仍然是大量提示词来袭。#vibecoding #codex #cursor @抖音科技,https://www.douyin.com/video/7649574706168876323,,敲代码的小虾米,2026-06-10,2999,,,,2999.0,599.8,失败复盘,运营工具,Codex、Cursor,开发者,几小时上线、失败复盘、完整流程、平台大赛,可复刻,中,,平台活动内容,dev_productivity,开发提效/编程技巧,,Codex、Cursor,,开发者,0.82,合集 10:24 2999 Vibe Coding安全：后端安全闭坑指南 对于没有技术背景纯vibe coding的人来说，后端安全也是大问题，所以这期仍然是大量提示词来袭。#vibecoding #codex #cursor @抖音科技 @敲代码的小虾米 5天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,小白的Codex安装喂饭教程，轻松免费用上codex #codex #AI #vibecoding #vibecoding大赏 #ai新星计划 @抖音科技,https://www.douyin.com/video/7651289295109508402,,你虫子哥啊,2026-06-15,8332,,,,8332.0,8332.0,工具测评,运营工具,Codex,零基础用户,平台大赛、不会代码、免费工具、几小时上线,可复刻,弱,,平台活动内容,dev_productivity,开发提效/编程技巧,课程/内容,Codex,学习入门,零基础用户,0.7,06:25 8332 小白的Codex安装喂饭教程，轻松免费用上codex #codex #AI #vibecoding #vibecoding大赏 #ai新星计划 @抖音科技 @你虫子哥啊 14小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,VibeCoding大赏 | 零代码做个打枪游戏 #vibecoding大赏 #ai新星计划 #科技科普 #整活 #Kimi,https://www.douyin.com/video/7651225303120907526,,英雄哪里出来,2026-06-15,1481,,,,1481.0,1481.0,真案例,游戏/互动、创意实验/好玩项目,Kimi,开发者,平台大赛、不会代码、几小时上线,有结果,强,,平台活动内容,creative_game_visual,创意可视化/小游戏,小游戏/互动,Kimi,表达创意,开发者,0.7,08:35 1481 VibeCoding大赏 | 零代码做个打枪游戏 #vibecoding大赏 #ai新星计划 #科技科普 #整活 #Kimi @英雄哪里出来 18小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,必坑指南！普通人搞vibe coding，到底要踩多少坑？ #ai #人工智能 #科技#胡彦斌app#vibecoding,https://www.douyin.com/video/7650417863769001267,,AI琴报局分局,2026-06-13,21,,,,21.0,10.5,失败复盘,App/软件,,零基础用户,不会代码、几小时上线、失败复盘、完整流程,可复刻,中,,,product_build,做产品/工具,App/软件,,,零基础用户,0.95,01:53 21 必坑指南！普通人搞vibe coding，到底要踩多少坑？ #ai #人工智能 #科技#胡彦斌app#vibecoding @AI琴报局分局 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,VibeCoding大赏 | 瓦学弟做了个打瓦 #vibecoding大赏 #ai新星计划#科技科普 #整活 #AI编程,https://www.douyin.com/video/7650709163172957474,,英雄哪里出来,2026-06-13,6.7万,,,,67000.0,33500.0,真案例,游戏/互动、创意实验/好玩项目,,,平台大赛、几小时上线,有结果,强,,平台活动内容,dev_productivity,开发提效/编程技巧,,,,,0.95,02:04 6.7万 VibeCoding大赏 | 瓦学弟做了个打瓦 #vibecoding大赏 #ai新星计划#科技科普 #整活 #AI编程 @英雄哪里出来 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,这是我搭建的第一个Harness_Engineer：Taor #vibecoding大赏 前后共花了3天，打磨了很多遍，终于做出来了一个我认为比较满意的AI Agent，这是我的一个尝试，它很轻量，一万三千七百行 TypeScript，但它五脏俱全，12个包。框架我已经搭好了，来玩吧，打造一套属于你个人的AI Agent！ 适合人群：想快速搭建 AI Agent 的 TypeScript 开发者、需要多模型切换的生产团队、想学习 Agent 架构的学生或研究者。希望它可以帮到你。 #AI #Agent #AI初学者 #Harness_Engineer,https://www.douyin.com/video/7651428870456986932,,流浪z诗人,2026-06-15,65,,,,65.0,65.0,真案例,AI agent、求职/学习工具,,学生/求职者、开发者,几小时上线、平台大赛、求职转行,有结果,强,,平台活动内容,learning_tutorial,教程/课程/方法论,AI Agent/工作流,,快速原型,学生/求职者、开发者,0.7,15:08 65 这是我搭建的第一个Harness_Engineer：Taor #vibecoding大赏 前后共花了3天，打磨了很多遍，终于做出来了一个我认为比较满意的AI Agent，这是我的一个尝试，它很轻量，一万三千七百行 TypeScript，但它五脏俱全，12个包。框架我已经搭好了，来玩吧，打造一套属于你个人的AI Agent！ 适合人群：想快速搭建 AI Agent 的 TypeScript 开发者、需要多模型切换的生产团队、想学习 Agent 架构的学生或研究者。希望它可以帮到你。 #AI #Agent #AI初学者 #Harness_Engineer @流浪z诗人 5小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,小白和开发都需要的 Vibe Coding 101 #vibecoding #氛围编程 #ai #aiagent,https://www.douyin.com/video/7649296974847619699,,_trøı,2026-06-10,444,,,,444.0,88.8,教程,AI agent,,零基础用户,不会代码、几小时上线,,中,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,,,零基础用户,0.78,03:36 444 小白和开发都需要的 Vibe Coding 101 #vibecoding #氛围编程 #ai #aiagent @_trøı 5天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,AI编程方法，AI编写渗透脚本，Trae使用方法，Vibe Coding氛围编程，基于AI编写POC #trae #AI编程 #AI #黑客#程序员,https://www.douyin.com/video/7646350598350163240,,极客事纪,2026-06-08,398,,,,398.0,56.86,教程,自动化流程,Trae,开发者,,,中,,,dev_productivity,开发提效/编程技巧,,Trae,,开发者,0.82,01:36 398 AI编程方法，AI编写渗透脚本，Trae使用方法，Vibe Coding氛围编程，基于AI编写POC #trae #AI编程 #AI #黑客#程序员 @极客事纪 1周前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,AI 写代码很快 但出 Bug 谁负责？ 亲测vibecoding半个月，效率确实能翻倍，但也有一个致命坑没人说。#AI编程 #程序员 #独立开发者 #vibecoding,https://www.douyin.com/video/7649373567117428899,,小城小和,2026-06-10,62,,,,62.0,12.4,失败复盘,,,开发者、创业者/独立开发者,几小时上线、失败复盘、效率提升,,弱,,,dev_productivity,开发提效/编程技巧,,,工作提效,开发者、创业者/独立开发者,0.82,合集 02:09 62 AI 写代码很快 但出 Bug 谁负责？ 亲测vibecoding半个月，效率确实能翻倍，但也有一个致命坑没人说。#AI编程 #程序员 #独立开发者 #vibecoding @小城小和 5天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,我用AI开发出了人生第一个程序 ##vibecoding大赏 #vibecoding #AI开发 #AI编程 #AI工具,https://www.douyin.com/video/7651141666287471918,,AI 便利店,2026-06-15,12,,,,12.0,12.0,真案例,,,,几小时上线、平台大赛,,弱,,平台活动内容,dev_productivity,开发提效/编程技巧,,,,,0.7,03:59 12 我用AI开发出了人生第一个程序 ##vibecoding大赏 #vibecoding #AI开发 #AI编程 #AI工具 @AI 便利店 21小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,在AI编程明显分成了三大阵营： Cursor、Codex 以及 Claude Code。看这迅猛的发展势头，感觉再过一两个月大家可能连手动敲代码的机会都没了！ Cursor：主打可视化操作，对新手最友好。不过 API调用次数有限？用上“无限续杯 Opus 4.8”，额度永远用不完，随便跑！ • Codex：出自 OpenAI 之手，既支持嵌入 VSCode 编辑器，也能作为命令行工具使用。它的代码自动补全和生成水平堪称强悍，绝对是追求极致效率的开发者的不二之选。 Claude Code:Anthropic 推出的终端工具，风格更加硬核极客，更适合习惯使用命令行的高手，在处理高难度复杂项目和超长上下文关联时表现优异。 综合来看，你觉得哪一款工具更胜一筹？#程序员 #cursor #编程 #代码 #ai,https://www.douyin.com/video/7648911395509938089,,ai全栈工程师（纳瞥）,2026-06-08,24,,,,24.0,3.43,真案例,,Claude、Claude Code、Codex、Cursor,开发者,效率提升,,弱,,,dev_productivity,开发提效/编程技巧,可视化,Claude、Claude Code、Codex、Cursor,工作提效,开发者,0.81,00:21 24 在AI编程明显分成了三大阵营： Cursor、Codex 以及 Claude Code。看这迅猛的发展势头，感觉再过一两个月大家可能连手动敲代码的机会都没了！ Cursor：主打可视化操作，对新手最友好。不过 API调用次数有限？用上“无限续杯 Opus 4.8”，额度永远用不完，随便跑！ • Codex：出自 OpenAI 之手，既支持嵌入 VSCode 编辑器，也能作为命令行工具使用。它的代码自动补全和生成水平堪称强悍，绝对是追求极致效率的开发者的不二之选。 Claude Code:Anthropic 推出的终端工具，风格更加硬核极客，更适合习惯使用命令行的高手，在处理高难度复杂项目和超长上下文关联时表现优异。 综合来看，你觉得哪一款工具更胜一筹？#程序员 #cursor #编程 #代码,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,AI写的代码，你确定能用？ 幻觉API、SQL注入、上下文丢失——AI编程最常见的6个坑，新手必看！附避坑清单✅ #vibecoding #AI编程 #程序员日常 #效率工具,https://www.douyin.com/video/7650792253371791202,,码农折腾记,2026-06-14,16,,,,16.0,16.0,失败复盘,,,开发者,失败复盘、几小时上线、效率提升,,弱,,,dev_productivity,开发提效/编程技巧,,,工作提效,开发者,0.78,02:37 16 AI写的代码，你确定能用？ 幻觉API、SQL注入、上下文丢失——AI编程最常见的6个坑，新手必看！附避坑清单✅ #vibecoding #AI编程 #程序员日常 #效率工具 @码农折腾记 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,"给 AI 装个设计总监品味 AI 写代码飞快，但做出来的界面一眼就是 AI 味——紫蓝渐变、卡片堆叠、灰字压彩色背景、bounce 弹性动画，谁看都知道是机器糊的。 impeccable 是前端老炮 Paul Bakaus 开源的设计指导工具包：1 个 skill、23 个命令、41 条检测规则，给你的 AI 编程助手装上一个设计总监的品味。 npx 一行命令装好，自动适配主流 AI 编程工具。最狠的是它的检测器——41 条规则纯本地跑，不调大模型、不要 API key，紫色渐变、卡片套卡片一条条给你揪出来。 装完你会发现，""再改改""三个字基本能从你词典里删了。你还在用""改好看点""糊弄你的 AI 吗？ #AI编程 #vibecoding大赏 #开源好物 #前端设计 #AI工具",https://www.douyin.com/video/7651168431818951999,,罗码视界,2026-06-15,163,,,,163.0,163.0,真案例,设计系统/视觉,,设计/创作者、开发者,免费工具、平台大赛,有结果,强,,平台活动内容,dev_productivity,开发提效/编程技巧,小游戏/互动,,表达创意,设计/创作者、开发者,0.7,"合集 01:42 163 给 AI 装个设计总监品味 AI 写代码飞快，但做出来的界面一眼就是 AI 味——紫蓝渐变、卡片堆叠、灰字压彩色背景、bounce 弹性动画，谁看都知道是机器糊的。 impeccable 是前端老炮 Paul Bakaus 开源的设计指导工具包：1 个 skill、23 个命令、41 条检测规则，给你的 AI 编程助手装上一个设计总监的品味。 npx 一行命令装好，自动适配主流 AI 编程工具。最狠的是它的检测器——41 条规则纯本地跑，不调大模型、不要 API key，紫色渐变、卡片套卡片一条条给你揪出来。 装完你会发现，""再改改""三个字基本能从你词典里删了。你还在用""改好看点""糊弄你的 AI 吗？ #AI编程 #vibecoding大赏 #开源好物 #前端设计 #AI工具 @罗码视",csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,手把手教你免费使用Claude Code！ 无限制使用AI编程、AI生成图片和视频！ #vibecoding大赏 #agnes #agent #agnesai使用教程 #claudecode,https://www.douyin.com/video/7651164948919340329,,我是阿众,2026-06-15,93,,,,93.0,93.0,教程,AI agent、内容/创作,Claude Code、Claude,设计/创作者,免费工具、几小时上线、平台大赛,可复刻,中,,平台活动内容,dev_productivity,开发提效/编程技巧,课程/内容、AI Agent/工作流,Claude Code、Claude,学习入门,设计/创作者,0.7,合集 06:39 93 手把手教你免费使用Claude Code！ 无限制使用AI编程、AI生成图片和视频！ #vibecoding大赏 #agnes #agent #agnesai使用教程 #claudecode @我是阿众 3小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Codex零基础使用教程他来了！ 一条视频带你轻松上手使用Codex，小白速通版！#codex #AI编程 #Agent #AI新星计划 #抖音前沿科技首发计划,https://www.douyin.com/video/7649814497578251953,,知雪,2026-06-11,2.9万,,,,29000.0,7250.0,教程,AI agent、内容/创作、运营工具,Codex,零基础用户、设计/创作者,不会代码、平台大赛,可复刻,中,,,dev_productivity,开发提效/编程技巧,课程/内容、AI Agent/工作流,Codex,学习入门,零基础用户、设计/创作者,0.65,21:28 2.9万 Codex零基础使用教程他来了！ 一条视频带你轻松上手使用Codex，小白速通版！#codex #AI编程 #Agent #AI新星计划 #抖音前沿科技首发计划 @知雪 4天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,AI做视频邪修大法vibemotion 保姆级教程教你如何用codex搭配hyperframes，用写代码的方式做视频。#VibeMotion #AI视频 #AIGC #AI教学 #AI,https://www.douyin.com/video/7648871494637997318,,宅不住的AI,2026-06-08,1.1万,,,,11000.0,1571.43,教程,内容/创作,AIGC、Codex,开发者、设计/创作者,,可复刻,中,,,dev_productivity,开发提效/编程技巧,课程/内容,AIGC、Codex,学习入门,开发者、设计/创作者,0.78,03:24 1.1万 AI做视频邪修大法vibemotion 保姆级教程教你如何用codex搭配hyperframes，用写代码的方式做视频。#VibeMotion #AI视频 #AIGC #AI教学 #AI @宅不住的AI 1周前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,全AI开发的游戏已经发布到Steam 代码、美术、UI全都由AI生成。,https://www.douyin.com/video/7649681005447564580,,缘码游戏,2026-06-11,208,,,,208.0,52.0,真案例,游戏/互动,,开发者,,有结果,强,,,creative_game_visual,创意可视化/小游戏,小游戏/互动,,表达创意,开发者,0.7,02:39 208 全AI开发的游戏已经发布到Steam 代码、美术、UI全都由AI生成。 @缘码游戏 4天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,仅一行代码，Fable 5复现了！整个 AI 圈彻底沸腾 别只看 AI 多强大，安全护栏还兜得住吗？无所不能的工具，和值得信任的未来，你选哪个？AI 模型刚上线就紧急下线，背后真相细思极恐，刷屏 AI 圈的重大风波，暴露了整个行业的短板#AI #Fable5 #人工智能 #AI安全 #AI启示录,https://www.douyin.com/video/7651171678722034950,,拿幸·AI启示录,2026-06-15,478,,,,478.0,478.0,真案例,,Fabel5,开发者,几小时上线、完整流程,有结果,中,,,dev_productivity,开发提效/编程技巧,,Fabel5,,开发者,0.62,合集 10:06 478 仅一行代码，Fable 5复现了！整个 AI 圈彻底沸腾 别只看 AI 多强大，安全护栏还兜得住吗？无所不能的工具，和值得信任的未来，你选哪个？AI 模型刚上线就紧急下线，背后真相细思极恐，刷屏 AI 圈的重大风波，暴露了整个行业的短板#AI #Fable5 #人工智能 #AI安全 #AI启示录 @拿幸·AI启示录 21小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,codex 完成一次小项目_手势交互 花费 20 分钟实现了手势识别动作，codex 完全自主开发，作为 yes 程序员旁观，太牛了#ai写代码 #ai,https://www.douyin.com/video/7650781593912972746,,逛一逛,2026-06-14,475,,,,475.0,475.0,真案例,创意实验/好玩项目,Codex,开发者,几小时上线,有结果,强,,,dev_productivity,开发提效/编程技巧,,Codex,,开发者,0.95,00:19 475 codex 完成一次小项目_手势交互 花费 20 分钟实现了手势识别动作，codex 完全自主开发，作为 yes 程序员旁观，太牛了#ai写代码 #ai @逛一逛 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,43/100 AI写代码越快，程序员越要学会踩刹车！ 第一个刹车： 别急着让 AI 改，先把问题定义清楚。 第二个刹车： 别急着接受 AI 的代码，先看它到底改了什么。 第三个刹车： 别急着进入下一个任务，先验证和复盘。 #AI #程序员 #经验 #职场 #分享,https://www.douyin.com/video/7650904481404773119,,能智工人Clarke,2026-06-14,100,,,,100.0,100.0,失败复盘,,,开发者,几小时上线、失败复盘,,弱,,,dev_productivity,开发提效/编程技巧,,,,开发者,0.95,05:27 100 43/100 AI写代码越快，程序员越要学会踩刹车！ 第一个刹车： 别急着让 AI 改，先把问题定义清楚。 第二个刹车： 别急着接受 AI 的代码，先看它到底改了什么。 第三个刹车： 别急着进入下一个任务，先验证和复盘。 #AI #程序员 #经验 #职场 #分享 @能智工人Clarke 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Codex的多agent 用好多agent增加你的开发效率#codex #ai编程,https://www.douyin.com/video/7651075035737722139,,敲代码的小虾米,2026-06-14,82,,,,82.0,82.0,真案例,AI agent、创意实验/好玩项目,Codex,开发者,几小时上线、效率提升,有结果,强,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Codex,工作提效,开发者,0.82,合集 04:16 82 Codex的多agent 用好多agent增加你的开发效率#codex #ai编程 @敲代码的小虾米 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,VibeCoding一跑就报错？大厂PM教你防御性提示词避坑 VibeCoding大赏｜新手用 AI 写代码，最大的错觉就是：以为疯狂报错是因为自己没描述清楚。 其实真不是你笨！在跑不通的 AI 代码里，90% 不是“饿死”的，而是被“撑死”的。 你明明只想要一个极简的网页，这匹野马非要炫技，给你塞满各种高级框架和外部链接（CDN），一断网直接变白屏 。这就是典型的“过度工程”。今天这节课，寿哥把压箱底的「防御性 PRD」四件套教给你。 记住这个大厂做项目的铁律：最值钱的，永远不是告诉 AI“要什么”，而是死死按住它，告诉它“不要什么”！ 👇 课后打卡作业： 评论区扣 Day4✅ 证明你没掉队！顺便测测你之前踩过哪个坑？ A： 被 AI 塞过满屏的文件夹（需求蔓延） B： 遇到过一堆看不懂的外链代码（过度工程） C： 已经学会用防御性提示词拿捏 AI！ (在评论区告诉我，卡壳了寿哥帮你调) 📌 避坑福利：视频第 7 屏的「防御性 PRD 模板」一定要截图保存，以后做任何 AI 项目直接套用！ @抖音科技 @DOU+小助手 #vibecoding大赏 #ai新星计划 #vibecoding #AI工具 #cursor,https://www.douyin.com/video/7650907696102657295,,AI产品寿哥,2026-06-14,77,,,,77.0,77.0,失败复盘,内容/创作、网站、运营工具,Cursor,创业者/独立开发者、开发者、设计/创作者,平台大赛、失败复盘、免费工具,可复刻、有结果,中,,平台活动内容,dev_productivity,开发提效/编程技巧,网站、课程/内容,Cursor,,创业者/独立开发者、开发者、设计/创作者,0.7,合集 10:39 77 VibeCoding一跑就报错？大厂PM教你防御性提示词避坑 VibeCoding大赏｜新手用 AI 写代码，最大的错觉就是：以为疯狂报错是因为自己没描述清楚。 其实真不是你笨！在跑不通的 AI 代码里，90% 不是“饿死”的，而是被“撑死”的。 你明明只想要一个极简的网页，这匹野马非要炫技，给你塞满各种高级框架和外部链接（CDN），一断网直接变白屏 。这就是典型的“过度工程”。今天这节课，寿哥把压箱底的「防御性 PRD」四件套教给你。 记住这个大厂做项目的铁律：最值钱的，永远不是告诉 AI“要什么”，而是死死按住它，告诉它“不要什么”！ 👇 课后打卡作业： 评论区扣 Day4✅ 证明你没掉队！顺便测测你之前踩过哪个坑？ A： 被 AI 塞过满屏的文件夹（需求蔓延） B： 遇到过一堆看,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
